Month,Outlier_Type,Box_Index,Box_Time,SW_Corner_X,SW_Corner_Y,Value
9,Variance,5468,2015-09-14 11:10:51,239050,224050,19.881406320503743
9,Variance,5469,2015-09-14 11:10:51,249050,224050,21.19585082250826
9,Variance,5470,2015-09-14 11:10:51,259050,224050,37.94973552978728
9,Variance,5471,2015-09-14 11:10:51,239050,234050,25.903054235116205
9,Variance,5472,2015-09-14 11:10:51,249050,234050,25.040581596397907
9,Variance,5473,2015-09-14 11:10:51,259050,234050,28.896027468482433
9,Variance,5800,2014-09-11 11:10:17,335050,414050,11.553058781846795
9,Variance,5849,2016-09-14 11:21:56,239050,794050,24.83676471685594
9,Variance,5850,2016-09-14 11:21:56,239050,804050,21.864539916865223
9,Variance,6599,2013-09-19 10:53:56,619050,263050,12.339225957679377
9,Variance,7102,2016-09-14 11:21:56,189050,884050,9.527933175203044
9,Variance,7358,2013-09-17 11:06:42,269050,124050,20.457874037371116
9,Variance,7359,2013-09-17 11:06:42,279050,124050,29.28091041380096
9,Variance,7386,2015-09-14 11:10:51,269050,114050,17.977596248727963
9,Variance,7387,2015-09-14 11:10:51,279050,114050,7.670138449169885
9,Variance,7388,2015-09-14 11:10:51,269050,124050,17.415184819629392
9,Variance,7389,2015-09-14 11:10:51,279050,124050,20.04291408609554
10,RMSE,309,2015-10-02 10:57:47,495050,457050,3.248212141987057
10,RMSE,344,2022-10-13 10:58:12,499050,467050,2.7735352079561184
10,RMSE,418,2015-10-07 11:15:32,269050,784050,9.57203614174846
10,RMSE,717,2017-10-30 11:05:03,290050,235050,2.8311507783692087
10,RMSE,948,2014-10-08 10:52:11,509050,312050,14.669801743930874
10,RMSE,949,2014-10-08 10:52:11,509050,322050,18.46893561664915
10,RMSE,976,2017-10-16 10:52:17,509050,314050,3.775443986147544
10,RMSE,977,2017-10-16 10:52:17,529050,314050,4.285466990507762
10,RMSE,1662,2018-10-19 10:52:15,489050,135050,2.841160304331439
10,RMSE,1895,2019-10-25 11:22:06,337050,814050,5.30773385558293
10,RMSE,1897,2019-10-25 11:22:06,334050,835050,3.8367831985997913
10,RMSE,2220,2022-10-18 11:16:22,239050,694050,2.8790956065664046
10,RMSE,2587,2021-10-11 10:52:24,552050,294050,3.618975592344337
10,RMSE,2755,2016-10-25 11:16:16,316050,678050,3.2948850462911845
10,RMSE,2783,2019-10-02 11:16:16,331050,673050,2.7476168136223067
10,RMSE,2849,2022-10-10 11:16:27,335050,675050,3.0269393479841717
10,RMSE,2856,2015-10-07 11:15:32,259050,754050,16.566123459678575
10,RMSE,3460,2015-10-09 11:03:58,433050,458050,2.976280621740247
10,RMSE,3642,2015-10-07 11:15:32,299050,744050,8.09362068005648
10,RMSE,3643,2015-10-07 11:15:32,269050,754050,13.889435268702606
10,RMSE,3644,2015-10-07 11:15:32,289050,754050,5.541204998478564
10,RMSE,3645,2015-10-07 11:15:32,299050,754050,5.578752051552163
10,RMSE,3646,2015-10-07 11:15:32,269050,764050,10.272964159656977
10,RMSE,3647,2015-10-07 11:15:32,279050,764050,6.934625928233197
10,RMSE,4123,2015-10-02 10:58:11,483050,391050,3.523162003430769
10,RMSE,4124,2015-10-02 10:58:11,491050,401050,3.0137723882120624
10,RMSE,4822,2019-10-25 11:22:06,244050,825050,3.468923724110848
10,RMSE,4823,2019-10-25 11:22:06,252050,835050,3.7277530326080592
10,RMSE,5214,2016-10-25 11:15:52,358050,814050,2.833281117777119
10,RMSE,5290,2019-10-27 11:09:44,362050,817050,6.169354398131615
10,RMSE,5502,2018-10-24 11:10:49,241050,216050,3.6285289363084408
10,RMSE,5723,2019-10-27 11:10:08,373050,671050,4.277696723384685
10,RMSE,5782,2022-10-10 11:16:27,372050,674050,3.6408830226101494
10,RMSE,6268,2016-10-11 11:05:03,321050,94050,3.4077376751489616
10,RMSE,6477,2015-10-02 10:57:47,480050,431050,2.7052691544363676
10,RMSE,6478,2015-10-02 10:57:47,490050,433050,3.1939894339818466
10,RMSE,7361,2013-10-10 11:12:49,269050,121050,7.361828635330546
10,RMSE,7640,2015-10-07 11:15:32,329050,784050,7.422232913842241
10,Bias,309,2015-10-02 10:57:47,495050,457050,-2.772060194280641
10,Bias,418,2015-10-07 11:15:32,269050,784050,8.903426080455745
10,Bias,948,2014-10-08 10:52:11,509050,312050,14.545954411423168
10,Bias,949,2014-10-08 10:52:11,509050,322050,18.41242626078298
10,Bias,977,2017-10-16 10:52:17,529050,314050,3.614999959754755
10,Bias,1895,2019-10-25 11:22:06,337050,814050,5.193411522004169
10,Bias,1897,2019-10-25 11:22:06,334050,835050,3.721355329971402
10,Bias,2587,2021-10-11 10:52:24,552050,294050,3.4655142988000875
10,Bias,2755,2016-10-25 11:16:16,316050,678050,-2.9304741545703337
10,Bias,2849,2022-10-10 11:16:27,335050,675050,-2.6614672715292613
10,Bias,2856,2015-10-07 11:15:32,259050,754050,16.415034664100745
10,Bias,3642,2015-10-07 11:15:32,299050,744050,7.429199458860069
10,Bias,3643,2015-10-07 11:15:32,269050,754050,13.136964135888206
10,Bias,3644,2015-10-07 11:15:32,289050,754050,-3.2266549771612745
10,Bias,3645,2015-10-07 11:15:32,299050,754050,4.5383046688658055
10,Bias,3646,2015-10-07 11:15:32,269050,764050,9.22892199076756
10,Bias,3647,2015-10-07 11:15:32,279050,764050,2.953819359620354
10,Bias,4123,2015-10-02 10:58:11,483050,391050,-2.7237290547886346
10,Bias,4823,2019-10-25 11:22:06,252050,835050,3.4332554603346352
10,Bias,5290,2019-10-27 11:09:44,362050,817050,5.529002080315934
10,Bias,5502,2018-10-24 11:10:49,241050,216050,3.1412659857397216
10,Bias,5723,2019-10-27 11:10:08,373050,671050,-3.927743326352129
10,Bias,5782,2022-10-10 11:16:27,372050,674050,-3.486960563590003
10,Bias,6268,2016-10-11 11:05:03,321050,94050,3.1966777606543815
10,Bias,6478,2015-10-02 10:57:47,490050,433050,-2.7704003211341046
10,Bias,7361,2013-10-10 11:12:49,269050,121050,-7.311344154697508
10,Bias,7640,2015-10-07 11:15:32,329050,784050,6.30146730863521
10,Variance,309,2015-10-02 10:57:47,495050,457050,2.866472543413417
10,Variance,418,2015-10-07 11:15:32,269050,784050,12.352832460880684
10,Variance,948,2014-10-08 10:52:11,509050,312050,3.6174159501757073
10,Variance,976,2017-10-16 10:52:17,509050,314050,11.072185673327143
10,Variance,977,2017-10-16 10:52:17,529050,314050,5.296898650946599
10,Variance,1485,2022-10-29 10:59:24,375050,115050,5.125844378777164
10,Variance,2107,2022-10-13 10:58:36,479050,363050,2.3402090630268155
10,Variance,2375,2017-10-16 10:52:17,549050,314050,4.490715272009939
10,Variance,2379,2017-10-16 10:52:17,554050,324050,2.729230965459373
10,Variance,2435,2018-10-10 10:57:59,549050,324050,3.3334389204184482
10,Variance,2436,2018-10-10 10:57:59,559050,324050,4.370918497923211
10,Variance,2755,2016-10-25 11:16:16,316050,678050,2.268468233724458
10,Variance,2786,2019-10-27 11:10:08,316050,678050,4.133635918232601
10,Variance,2856,2015-10-07 11:15:32,259050,754050,4.982425112598643
10,Variance,3149,2016-10-02 11:10:23,310050,382050,2.3617924918556215
10,Variance,3642,2015-10-07 11:15:32,299050,744050,10.313483300287237
10,Variance,3643,2015-10-07 11:15:32,269050,754050,20.33676526338736
10,Variance,3644,2015-10-07 11:15:32,289050,754050,20.293684701868386
10,Variance,3645,2015-10-07 11:15:32,299050,754050,10.52668685430572
10,Variance,3646,2015-10-07 11:15:32,269050,764050,20.36132494748401
10,Variance,3647,2015-10-07 11:15:32,279050,764050,39.36414493028946
10,Variance,4123,2015-10-02 10:58:11,483050,391050,4.9941004237843005
10,Variance,4124,2015-10-02 10:58:11,491050,401050,3.490067790334134
10,Variance,4361,2022-10-13 10:58:36,489050,394050,2.588583661174622
10,Variance,4822,2019-10-25 11:22:06,244050,825050,4.240137934593434
10,Variance,4941,2017-10-16 10:52:41,562050,134050,2.7685625657600035
10,Variance,4942,2017-10-16 10:52:41,572050,134050,3.0711587311003843
10,Variance,4944,2017-10-16 10:52:41,562050,152050,3.214655204427869
10,Variance,5290,2019-10-27 11:09:44,362050,817050,7.490891167152875
10,Variance,5502,2018-10-24 11:10:49,241050,216050,3.2990774354666974
10,Variance,5657,2014-10-29 11:09:54,375050,664050,5.1116153908335855
10,Variance,5677,2016-10-25 11:16:16,376050,664050,5.482099125794258
10,Variance,5723,2019-10-27 11:10:08,373050,671050,2.871406860383071
10,Variance,5809,2016-10-02 11:10:23,335050,414050,2.8001715966376755
10,Variance,6271,2016-10-11 11:05:03,325050,110050,2.558054653157578
10,Variance,6476,2015-10-02 10:57:47,489050,414050,2.6604341873171884
10,Variance,6477,2015-10-02 10:57:47,480050,431050,3.403107172602718
10,Variance,6478,2015-10-02 10:57:47,490050,433050,2.526470264231784
10,Variance,6480,2015-10-09 11:03:58,493050,421050,3.4923267233929707
10,Variance,6514,2018-10-10 10:57:35,485050,414050,2.289542532369976
10,Variance,7640,2015-10-07 11:15:32,329050,784050,15.380962359554713
10,Variance,7723,2015-10-02 10:58:35,454050,184050,2.393947305936443
11,RMSE,294,2021-11-22 11:04:50,309050,360050,2.527060754149354
11,RMSE,358,2016-11-28 11:04:41,350050,344050,2.2014471321841445
11,RMSE,475,2014-11-07 11:04:35,419050,254050,7.897068537506938
11,RMSE,612,2022-11-11 11:16:07,389050,854050,9.59146631205335
11,RMSE,686,2015-11-17 11:10:39,298050,214050,5.494062519223014
11,RMSE,735,2018-11-02 11:04:40,271050,224050,2.548389341396976
11,RMSE,2124,2014-11-05 11:16:08,257050,707050,2.574559533170029
11,RMSE,2588,2021-11-07 10:57:27,577050,296050,3.6733894569967114
11,RMSE,2716,2013-11-18 11:17:34,320050,678050,3.7360056313671275
11,RMSE,2725,2014-11-05 11:16:08,326050,678050,3.2978064277572807
11,RMSE,3600,2015-11-13 11:34:57,16950,517050,3.1601966828436767
11,RMSE,3605,2019-11-08 11:35:14,13950,519050,2.293159541617043
11,RMSE,4552,2015-11-01 11:10:39,241050,363050,3.374753684920695
11,RMSE,4681,2019-11-12 11:11:17,240050,94050,2.5930638961306816
11,RMSE,4770,2022-11-12 11:11:24,234050,114050,2.758260617484529
11,RMSE,6082,2022-11-13 11:04:31,369050,502050,2.4683517244576363
11,RMSE,6671,2017-11-17 10:52:13,613050,256050,6.280901289306347
11,RMSE,6672,2017-11-17 10:52:13,600050,267050,6.567672526888962
11,RMSE,6673,2017-11-17 10:52:13,615050,274050,9.57973730080108
11,RMSE,6743,2020-11-25 10:52:19,604050,274050,2.4032080938385163
11,RMSE,6745,2020-11-25 10:52:19,611050,284050,2.2549759574233446
11,RMSE,6753,2021-11-28 10:52:21,612050,265050,3.3688996842372356
11,RMSE,7144,2014-11-07 11:04:35,429050,264050,8.96171093122868
11,RMSE,7392,2015-11-10 11:04:51,275050,104050,20.179431761652868
11,RMSE,7462,2019-11-12 11:11:17,269050,94050,2.6342404278792753
11,Bias,475,2014-11-07 11:04:35,419050,254050,7.813000780887364
11,Bias,612,2022-11-11 11:16:07,389050,854050,-9.43620050264667
11,Bias,686,2015-11-17 11:10:39,298050,214050,5.074053712526791
11,Bias,2124,2014-11-05 11:16:08,257050,707050,-2.293812434365975
11,Bias,2588,2021-11-07 10:57:27,577050,296050,3.6007010763636913
11,Bias,2716,2013-11-18 11:17:34,320050,678050,-3.382632767049472
11,Bias,2725,2014-11-05 11:16:08,326050,678050,-3.1923313860222606
11,Bias,4552,2015-11-01 11:10:39,241050,363050,-3.2162892592897947
11,Bias,4770,2022-11-12 11:11:24,234050,114050,-2.6667823219142406
11,Bias,6082,2022-11-13 11:04:31,369050,502050,-2.35327869530488
11,Bias,6671,2017-11-17 10:52:13,613050,256050,-6.212584037714976
11,Bias,6672,2017-11-17 10:52:13,600050,267050,-6.485123085174564
11,Bias,6673,2017-11-17 10:52:13,615050,274050,-9.532492639322186
11,Bias,6753,2021-11-28 10:52:21,612050,265050,3.0493651254233782
11,Bias,7144,2014-11-07 11:04:35,429050,264050,8.86626241816117
11,Bias,7392,2015-11-10 11:04:51,275050,104050,20.074092688164683
11,Variance,306,2022-11-29 11:04:55,318050,335050,2.2799295775585984
11,Variance,612,2022-11-11 11:16:07,389050,854050,2.953721941863711
11,Variance,681,2015-11-01 11:10:39,289050,214050,1.5197802748224138
11,Variance,686,2015-11-17 11:10:39,298050,214050,4.438393243902917
11,Variance,734,2018-11-02 11:04:40,296050,214050,1.3775096303917451
11,Variance,735,2018-11-02 11:04:40,271050,224050,1.4731902950059768
11,Variance,738,2018-11-02 11:04:40,279050,234050,1.4747313092034995
11,Variance,741,2018-11-02 11:04:40,279050,244050,1.4289646223824162
11,Variance,2716,2013-11-18 11:17:34,320050,678050,2.515441394590955
11,Variance,3600,2015-11-13 11:34:57,16950,517050,7.543562890622849
11,Variance,3605,2019-11-08 11:35:14,13950,519050,4.684964461827761
11,Variance,4204,2018-11-02 11:03:52,481050,394050,1.3793468255095505
11,Variance,5759,2021-11-17 11:10:04,377050,665050,4.216568239849518
11,Variance,5784,2022-11-03 11:16:19,378050,664050,2.189299620744883
11,Variance,6743,2020-11-25 10:52:19,604050,274050,2.175037291399472
11,Variance,6744,2020-11-25 10:52:19,601050,284050,2.140375265424635
11,Variance,6753,2021-11-28 10:52:21,612050,265050,2.0506632358846457
11,Variance,7144,2014-11-07 11:04:35,429050,264050,1.7014230155557062
11,Variance,7392,2015-11-10 11:04:51,275050,104050,4.240536191789043
12,RMSE,4682,2019-12-30 11:11:33,229050,124050,3.45949280676575
12,RMSE,8279,2022-12-09 10:52:50,527050,224050,2.2219673789151346
12,Bias,4580,2013-12-29 11:12:45,256050,111050,1.8715666778377908
12,Bias,4682,2019-12-30 11:11:33,229050,124050,3.342926524118525
12,Bias,6828,2022-12-01 10:52:33,608050,257050,-1.5208525967778428
12,Bias,6829,2022-12-01 10:52:33,612050,271050,-1.6662681441599716
12,Bias,6830,2022-12-01 10:52:33,594050,273050,-0.9108466173940428
12,Bias,6831,2022-12-01 10:52:33,609050,281050,-1.9403025196980934
12,Bias,6832,2022-12-01 10:52:33,595050,283050,-1.992873714492191
12,Bias,8279,2022-12-09 10:52:50,527050,224050,2.114772225300669
12,Variance,4652,2018-12-27 11:11:12,232050,118050,1.3245006510420823
